run_id,id,db_id,difficulty,step_index,event_sequence,turn,action_type,sql,tables,projection_count,sql_delta_from_previous,observation_state,result_matches_gold,transition_type,is_first_nonmatching_execution,retrieval_diagnostic,semantic_error_class,semantic_subcategory,state_payload
20260714T090249Z-4d55cdb8,bird_1524,debit_card_specializing,simple,2,2,1,db.execute,PRAGMA table_info(transactions_1k),[],,unchanged,nonmatching,false,remained_nonmatching,false,retrieval_complete_mining_abstained_semantic_failure,SCHEMA_LINKING,table_or_join_path_mismatch,
20260714T090249Z-4d55cdb8,bird_1524,debit_card_specializing,simple,3,5,3,db.execute,"SELECT T1.TransactionID, T1.CustomerID, T1.Amount, T1.Price, ROUND(T1.Amount * T1.Price, 1) AS total
FROM transactions_1k AS T1
WHERE T1.Date = '2012-08-24'
  AND ROUND(T1.Amount * T1.Price, 1) = 548.4","[""transactions_1k""]",5,"tables_or_join,projection_count,where",empty_nonmatching,false,remained_nonmatching,false,retrieval_complete_mining_abstained_semantic_failure,SCHEMA_LINKING,table_or_join_path_mismatch,
20260714T090249Z-4d55cdb8,bird_1524,debit_card_specializing,simple,4,8,5,db.execute,"SELECT CustomerID, ROUND(SUM(Amount * Price), 1) AS spent
FROM transactions_1k
WHERE Date = '2012-08-24'
GROUP BY CustomerID
HAVING ROUND(SUM(Amount * Price), 1) = 548.4","[""transactions_1k""]",2,"projection_count,group_by,having,aggregate",empty_nonmatching,false,remained_nonmatching,false,retrieval_complete_mining_abstained_semantic_failure,SCHEMA_LINKING,table_or_join_path_mismatch,
20260714T090249Z-4d55cdb8,bird_1524,debit_card_specializing,simple,5,9,6,db.execute,"SELECT TransactionID, Date, Time, CustomerID, GasStationID, ProductID, Amount, Price, Amount * Price AS total
FROM transactions_1k
WHERE Date = '2012-08-24'
ORDER BY ABS((Amount * Price) - 548.4) ASC, TransactionID
LIMIT 20","[""transactions_1k""]",9,"projection_count,group_by,having,order_by,limit,aggregate",nonmatching,false,remained_nonmatching,false,retrieval_complete_mining_abstained_semantic_failure,SCHEMA_LINKING,table_or_join_path_mismatch,
20260714T090249Z-4d55cdb8,bird_1524,debit_card_specializing,simple,6,10,7,db.execute,"SELECT Date, COUNT(*) AS n, MIN(Amount * Price) AS min_total, MAX(Amount * Price) AS max_total
FROM transactions_1k
WHERE Date = '2012-08-24'
GROUP BY Date","[""transactions_1k""]",4,"projection_count,group_by,order_by,limit,aggregate",nonmatching,false,remained_nonmatching,false,retrieval_complete_mining_abstained_semantic_failure,SCHEMA_LINKING,table_or_join_path_mismatch,
20260714T090249Z-4d55cdb8,bird_1524,debit_card_specializing,simple,7,11,8,FINAL,"SELECT DISTINCT C.Currency FROM transactions_1k AS T INNER JOIN customers AS C ON T.CustomerID = C.CustomerID WHERE (date(T.Date) = '2012-08-24' OR substr(replace(T.Date, '/', '-'), 1, 10) IN ('2012-08-24', '2012-8-24')) AND ABS(T.Amount * T.Price - 548.4) < 0.01","[""customers"", ""transactions_1k""]",1,"tables_or_join,projection_count,group_by,aggregate,distinct",benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,SCHEMA_LINKING,table_or_join_path_mismatch,
20260714T090249Z-4d55cdb8,bird_1529,debit_card_specializing,moderate,1,1,1,db.execute,"SELECT
  SUM(t.Amount) AS amount_spent_at_gas_stations,
  (SELECT SUM(y.Consumption)
   FROM yearmonth y
   WHERE y.CustomerID = 38508
     AND y.Date = '201201') AS amount_spent_in_january_2012
FROM transactions_1k t
WHERE t.CustomerID = 38508","[""transactions_1k"", ""yearmonth""]",2,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,SCHEMA_LINKING,table_or_join_path_mismatch,
20260714T090249Z-4d55cdb8,bird_1529,debit_card_specializing,moderate,2,2,2,FINAL,"SELECT (SELECT SUM(t.Amount * t.Price) FROM transactions_1k t WHERE t.CustomerID = 38508) AS amount_spent_at_gas_stations, (SELECT SUM(y.Consumption) FROM yearmonth y WHERE y.CustomerID = 38508 AND y.Date = '201201') AS amount_spent_in_january_2012;","[""transactions_1k"", ""yearmonth""]",,projection_count,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,SCHEMA_LINKING,table_or_join_path_mismatch,
20260714T090249Z-4d55cdb8,bird_1531,debit_card_specializing,moderate,1,1,1,db.execute,"SELECT
  t.CustomerID,
  SUM(t.Amount * t.Price) * 1.0 / SUM(t.Amount) AS average_price_per_single_item,
  c.Currency
FROM transactions_1k AS t
INNER JOIN customers AS c
  ON t.CustomerID = c.CustomerID
GROUP BY t.CustomerID, c.Currency
ORDER BY SUM(t.Amount * t.Price) DESC
LIMIT 1;","[""customers"", ""transactions_1k""]",3,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,sort_direction_or_order_scope_mismatch,
20260714T090249Z-4d55cdb8,bird_1531,debit_card_specializing,moderate,2,2,2,db.execute,"SELECT t.CustomerID, SUM(t.Amount * t.Price) * 1.0 / NULLIF(SUM(t.Amount), 0) AS average_price_per_single_item, c.Currency
FROM transactions_1k AS t
INNER JOIN customers AS c ON t.CustomerID = c.CustomerID
GROUP BY t.CustomerID, c.Currency
ORDER BY SUM(t.Amount * t.Price) DESC
LIMIT 1;","[""customers"", ""transactions_1k""]",3,expression_or_projection,nonmatching,false,remained_nonmatching,false,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,sort_direction_or_order_scope_mismatch,
20260714T090249Z-4d55cdb8,bird_1531,debit_card_specializing,moderate,3,3,3,db.execute,"SELECT t.CustomerID,
       SUM(t.Amount * t.Price) AS total_spending,
       SUM(t.Amount * t.Price) * 1.0 / NULLIF(SUM(t.Amount), 0) AS average_price_per_single_item,
       c.Currency
FROM transactions_1k AS t
JOIN customers AS c ON t.CustomerID = c.CustomerID
GROUP BY t.CustomerID, c.Currency
ORDER BY total_spending DESC
LIMIT 5;","[""customers"", ""transactions_1k""]",4,projection_count,nonmatching,false,remained_nonmatching,false,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,sort_direction_or_order_scope_mismatch,
20260714T090249Z-4d55cdb8,bird_1531,debit_card_specializing,moderate,4,4,2,FINAL,"SELECT t.CustomerID, SUM(t.Amount * t.Price) * 1.0 / NULLIF(SUM(t.Amount), 0) AS average_price_per_single_item, c.Currency FROM transactions_1k AS t INNER JOIN customers AS c ON t.CustomerID = c.CustomerID GROUP BY t.CustomerID, c.Currency ORDER BY SUM(t.Amount * t.Price) DESC LIMIT 1;","[""customers"", ""transactions_1k""]",3,projection_count,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,sort_direction_or_order_scope_mismatch,
20260714T090249Z-4d55cdb8,bird_1322,student_club,moderate,1,1,1,db.execute,SELECT COUNT(*) FROM (SELECT e.event_id FROM event e JOIN attendance a ON a.link_to_event = e.event_id WHERE e.type = 'Meeting' GROUP BY e.event_id HAVING COUNT(a.link_to_event) > 10) t;,"[""attendance"", ""event""]",1,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1322,student_club,moderate,2,2,2,FINAL,SELECT COUNT(*) FROM event WHERE type = 'Meeting' AND event_id IN (SELECT link_to_event FROM attendance GROUP BY link_to_event HAVING COUNT(*) > 10);,"[""attendance"", ""event""]",1,expression_or_projection,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1338,student_club,moderate,1,1,1,db.execute,"SELECT e.expense_description, e.approved, e.expense_date, b.budget_id, b.link_to_event FROM expense e JOIN budget b ON e.link_to_budget = b.budget_id JOIN event ev ON b.link_to_event = ev.event_id WHERE ev.event_name = 'October Meeting' AND ev.event_date = '2019-10-08'","[""budget"", ""event"", ""expense""]",5,initial_sql,empty_nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1338,student_club,moderate,2,4,3,db.execute,"SELECT event_id, event_name, event_date, type, status FROM event WHERE event_date LIKE '2019-10-08%' OR date(event_date) = '2019-10-08'","[""event""]",5,tables_or_join,nonmatching,false,remained_nonmatching,false,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1338,student_club,moderate,3,5,4,FINAL,"SELECT e.expense_description, CASE WHEN LOWER(e.approved) = 'true' THEN 'True' ELSE 'False' END AS approved FROM expense e JOIN budget b ON e.link_to_budget = b.budget_id JOIN event ev ON b.link_to_event = ev.event_id WHERE ev.event_name LIKE '%October Meeting%' AND date(ev.event_date) = '2019-10-08' ORDER BY e.expense_description","[""budget"", ""event"", ""expense""]",2,"tables_or_join,projection_count,order_by",benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1387,student_club,moderate,1,1,1,db.execute,"SELECT event_id, event_name FROM event WHERE event_name = 'Yearly Kickoff'","[""event""]",2,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1387,student_club,moderate,2,2,2,FINAL,SELECT DISTINCT T4.first_name || ' ' || T4.last_name FROM event AS T1 INNER JOIN budget AS T2 ON T1.event_id = T2.link_to_event INNER JOIN expense AS T3 ON T2.budget_id = T3.link_to_budget INNER JOIN member AS T4 ON T3.link_to_member = T4.member_id WHERE T1.event_name = 'Yearly Kickoff',"[""budget"", ""event"", ""expense"", ""member""]",1,"tables_or_join,projection_count,distinct",benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1399,student_club,moderate,1,9,3,db.execute,SELECT CASE WHEN EXISTS ( SELECT 1 FROM attendance AS A INNER JOIN member AS M ON A.link_to_member = M.member_id INNER JOIN event AS E ON A.link_to_event = E.event_id WHERE M.first_name = 'Maya' AND M.last_name = 'Mclean' AND E.event_name = 'Women''s Soccer' ) THEN 'Yes' ELSE 'No' END,"[""attendance"", ""event"", ""member""]",,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,yes_no_vs_row_output_mismatch,
20260714T090249Z-4d55cdb8,bird_1399,student_club,moderate,2,10,4,db.execute,SELECT COUNT(*) AS cnt FROM attendance AS A INNER JOIN member AS M ON A.link_to_member = M.member_id INNER JOIN event AS E ON A.link_to_event = E.event_id WHERE M.first_name = 'Maya' AND M.last_name = 'Mclean' AND E.event_name = 'Women''s Soccer',"[""attendance"", ""event"", ""member""]",1,"projection_count,aggregate",nonmatching,false,remained_nonmatching,false,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,yes_no_vs_row_output_mismatch,
20260714T090249Z-4d55cdb8,bird_1399,student_club,moderate,3,11,3,FINAL,SELECT CASE WHEN EXISTS ( SELECT 1 FROM attendance AS A INNER JOIN member AS M ON A.link_to_member = M.member_id INNER JOIN event AS E ON A.link_to_event = E.event_id WHERE M.first_name = 'Maya' AND M.last_name = 'Mclean' AND E.event_name = 'Women''s Soccer' ) THEN 'Yes' ELSE 'No' END,"[""attendance"", ""event"", ""member""]",,"projection_count,aggregate",benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,yes_no_vs_row_output_mismatch,
20260714T090249Z-4d55cdb8,bird_1427,student_club,moderate,1,1,1,db.execute,SELECT DISTINCT budget.category FROM budget INNER JOIN event ON budget.link_to_event = event.event_id WHERE event.location = 'MU 215' AND event.type = 'Guest Speaker' AND budget.spent = 0,"[""budget"", ""event""]",1,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1427,student_club,moderate,2,4,3,FINAL,SELECT DISTINCT budget.category FROM budget INNER JOIN event ON budget.link_to_event = event.event_id WHERE event.location = 'MU 215' AND event.type = 'Guest Speaker' AND budget.spent = 0 ORDER BY budget.category,"[""budget"", ""event""]",1,order_by,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1166,thrombosis_prediction,simple,1,1,1,db.execute,"SELECT P.ID, P.Birthday, E.Symptoms, E.Diagnosis, E.`Examination Date` FROM Patient P INNER JOIN Examination E ON P.ID = E.ID WHERE E.Symptoms IS NOT NULL ORDER BY P.Birthday DESC, E.`Examination Date` DESC LIMIT 10","[""examination"", ""patient""]",5,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1166,thrombosis_prediction,simple,2,2,2,FINAL,"SELECT E.Symptoms, E.Diagnosis FROM Examination AS E INNER JOIN Patient AS P ON E.ID = P.ID WHERE E.Symptoms IS NOT NULL ORDER BY P.Birthday DESC LIMIT 1","[""examination"", ""patient""]",2,projection_count,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1168,thrombosis_prediction,challenging,1,3,2,db.execute,"SELECT P.ID, P.Birthday, P.`First Date`, L.Date AS LabDate FROM Patient AS P LEFT JOIN Laboratory AS L ON P.ID = L.ID WHERE P.Diagnosis = 'SJS' ORDER BY P.Birthday ASC, L.Date ASC LIMIT 10","[""laboratory"", ""patient""]",4,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1168,thrombosis_prediction,challenging,2,4,3,db.execute,"SELECT P.ID, P.Birthday, P.`First Date`, L.Date AS LabDate
FROM Patient AS P
LEFT JOIN Laboratory AS L ON P.ID = L.ID
WHERE P.Diagnosis = 'SJS'
ORDER BY P.Birthday ASC, L.Date ASC
LIMIT 20","[""laboratory"", ""patient""]",4,expression_or_projection,nonmatching,false,remained_nonmatching,false,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1168,thrombosis_prediction,challenging,3,5,4,db.execute,"SELECT P.ID, P.Birthday, P.`First Date`, L.Date AS LabDate
FROM Patient AS P
LEFT JOIN Laboratory AS L ON P.ID = L.ID
WHERE P.Diagnosis = 'SJS'
ORDER BY P.Birthday ASC, L.Date ASC
LIMIT 20","[""laboratory"", ""patient""]",4,unchanged,nonmatching,false,remained_nonmatching,false,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1168,thrombosis_prediction,challenging,4,6,5,FINAL,"SELECT L.Date, CAST(strftime('%Y', P.`First Date`) AS INTEGER) - CAST(strftime('%Y', P.Birthday) AS INTEGER) AS age FROM Patient AS P INNER JOIN Laboratory AS L ON P.ID = L.ID WHERE P.Diagnosis = 'SJS' AND P.Birthday IS NOT NULL AND P.`First Date` IS NOT NULL ORDER BY P.Birthday ASC, L.Date ASC LIMIT 1","[""laboratory"", ""patient""]",2,projection_count,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1175,thrombosis_prediction,moderate,1,6,2,db.execute,"SELECT ID, Date, HGB FROM Laboratory WHERE HGB IS NOT NULL ORDER BY HGB DESC, Date DESC, ID LIMIT 10","[""laboratory""]",3,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_1175,thrombosis_prediction,moderate,2,7,2,db.execute,"SELECT ID, Date, HGB FROM Laboratory WHERE HGB IS NOT NULL ORDER BY HGB DESC, Date DESC, ID LIMIT 10","[""laboratory""]",3,unchanged,nonmatching,false,remained_nonmatching,false,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_1175,thrombosis_prediction,moderate,3,8,3,FINAL,"SELECT CAST(strftime('%Y', E.[Examination Date]) AS INTEGER) - CAST(strftime('%Y', P.Birthday) AS INTEGER) AS age, E.Diagnosis FROM Laboratory AS L INNER JOIN Patient AS P ON P.ID = L.ID INNER JOIN Examination AS E ON E.ID = P.ID WHERE L.HGB = (SELECT MAX(HGB) FROM Laboratory) LIMIT 1","[""examination"", ""laboratory"", ""patient""]",2,"tables_or_join,projection_count,order_by,aggregate",benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_1179,thrombosis_prediction,moderate,1,1,1,db.execute,"SELECT P.ID, P.SEX, P.Diagnosis, P.Description,
       E.""Examination Date"", E.""aCL IgM""
FROM Patient AS P
LEFT JOIN Examination AS E
  ON P.ID = E.ID
WHERE P.Diagnosis = 'SLE'
  AND P.Description = '1994-02-19'
  AND E.""Examination Date"" = '1993/11/12'","[""examination"", ""patient""]",6,initial_sql,empty_nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1179,thrombosis_prediction,moderate,2,8,5,db.execute,"SELECT E.""aCL IgM""
FROM Patient AS P
INNER JOIN Examination AS E
  ON P.ID = E.ID
WHERE P.Diagnosis = 'SLE'
  AND P.Description = '1994-02-19'
  AND E.""Examination Date"" = '1993-11-12'","[""examination"", ""patient""]",1,projection_count,nonmatching,false,remained_nonmatching,false,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1179,thrombosis_prediction,moderate,3,9,6,FINAL,"SELECT E.""aCL IgM"" FROM Patient AS P INNER JOIN Examination AS E ON P.ID = E.ID WHERE lower(TRIM(P.Diagnosis)) = 'sle' AND REPLACE(TRIM(P.Description), '/', '-') = '1994-02-19' AND REPLACE(TRIM(E.""Examination Date""), '/', '-') = '1993-11-12' LIMIT 1;","[""examination"", ""patient""]",1,limit,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
