id,db_id,difficulty,correct,diagnostic,mining_artifact_version,mining_selection_mode,mining_selected_item_ids,mining_selected_items,mining_abstained,schema_artifact_version,schema_selected_tables,schema_seed_mode,schema_seeds,schema_path_expansions,schema_fk_neighbour_expansions,schema_truncated_tables,schema_columns_truncated,gold_tables,gold_columns,gold_shape,gold_detail_table_misses,gold_detail_column_name_misses,final_tables,final_columns,final_shape,final_tables_outside_detailed_context,predicted_sql_parse_error,gold_sql_parse_error
bird_1524,debit_card_specializing,simple,False,retrieval_complete_with_mined_items_semantic_failure,train-mined-v1,positive_score_top_k,"[""qm-dde809a378ec""]","[{""rank"": 1, ""pattern_id"": ""qm-dde809a378ec"", ""support"": 139, ""retrieval_score"": 0.2, ""retrieval_reasons"": [""term:customer""], ""shape"": [""SELECT"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""transactions_1k"", ""customers"", ""yearmonth"", ""gasstations"", ""products""]",positive-lexical,"[""transactions_1k"", ""customers"", ""yearmonth""]","[{""from_seed"": ""customers"", ""to_seed"": ""yearmonth"", ""path"": [""customers"", ""yearmonth""], ""added_tables"": []}]","[{""seed"": ""customers"", ""neighbour"": ""yearmonth"", ""added"": false}, {""seed"": ""yearmonth"", ""neighbour"": ""customers"", ""added"": false}]",[],{},"[""gasstations"", ""transactions_1k""]","[""country"", ""date"", ""gasstationid"", ""price""]","[""SELECT"", ""JOIN[1]"", ""WHERE""]",[],[],"[""customers"", ""transactions_1k""]","[""amount"", ""currency"", ""customerid"", ""date"", ""price""]","[""SELECT"", ""DISTINCT"", ""JOIN[1]"", ""WHERE""]",[],,
bird_1526,debit_card_specializing,challenging,True,correct,train-mined-v1,positive_score_top_k,"[""qm-2b9b55fbb833"", ""qm-d9e6165d3c7a"", ""qm-593296c477cc""]","[{""rank"": 1, ""pattern_id"": ""qm-2b9b55fbb833"", ""support"": 10, ""retrieval_score"": 10.4, ""retrieval_reasons"": [""cue:ratio""], ""shape"": [""SELECT"", ""AGGREGATE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 2, ""pattern_id"": ""qm-d9e6165d3c7a"", ""support"": 5, ""retrieval_score"": 10.4, ""retrieval_reasons"": [""cue:ratio""], ""shape"": [""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 3, ""pattern_id"": ""qm-593296c477cc"", ""support"": 19, ""retrieval_score"": 10.3158, ""retrieval_reasons"": [""cue:ratio"", ""cue:time""], ""shape"": [""SELECT"", ""AGGREGATE"", ""JOIN[1]""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""transactions_1k"", ""yearmonth"", ""customers"", ""gasstations"", ""products""]",positive-lexical,"[""transactions_1k"", ""yearmonth"", ""customers""]","[{""from_seed"": ""yearmonth"", ""to_seed"": ""customers"", ""path"": [""yearmonth"", ""customers""], ""added_tables"": []}]","[{""seed"": ""yearmonth"", ""neighbour"": ""customers"", ""added"": false}, {""seed"": ""customers"", ""neighbour"": ""yearmonth"", ""added"": false}]",[],{},"[""gasstations"", ""transactions_1k"", ""yearmonth""]","[""customerid"", ""date"", ""gasstationid"", ""price""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE"", ""SUBQUERY""]",[],[],"[""transactions_1k"", ""yearmonth""]","[""consumption"", ""customerid"", ""date""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE"", ""GROUP_BY"", ""HAVING"", ""ORDER_BY[ASC]"", ""LIMIT"", ""CONDITIONAL"", ""CTE""]",[],,
bird_1529,debit_card_specializing,moderate,False,retrieval_complete_with_mined_items_semantic_failure,train-mined-v1,positive_score_top_k,"[""qm-fb33f9b1a535"", ""qm-43152f73815d"", ""qm-4afac1387ef2""]","[{""rank"": 1, ""pattern_id"": ""qm-fb33f9b1a535"", ""support"": 45, ""retrieval_score"": 14.0, ""retrieval_reasons"": [""cue:aggregate""], ""shape"": [""SELECT"", ""AGGREGATE"", ""JOIN[2+]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 2, ""pattern_id"": ""qm-43152f73815d"", ""support"": 34, ""retrieval_score"": 14.0, ""retrieval_reasons"": [""cue:aggregate""], ""shape"": [""SELECT"", ""AGGREGATE"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 3, ""pattern_id"": ""qm-4afac1387ef2"", ""support"": 11, ""retrieval_score"": 14.0, ""retrieval_reasons"": [""cue:aggregate""], ""shape"": [""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""transactions_1k"", ""yearmonth"", ""gasstations"", ""customers"", ""products""]",positive-lexical,"[""transactions_1k"", ""yearmonth"", ""gasstations"", ""customers""]","[{""from_seed"": ""yearmonth"", ""to_seed"": ""customers"", ""path"": [""yearmonth"", ""customers""], ""added_tables"": []}]","[{""seed"": ""yearmonth"", ""neighbour"": ""customers"", ""added"": false}, {""seed"": ""customers"", ""neighbour"": ""yearmonth"", ""added"": false}]",[],{},"[""gasstations"", ""transactions_1k"", ""yearmonth""]","[""customerid"", ""date"", ""gasstationid"", ""price""]","[""SELECT"", ""AGGREGATE"", ""JOIN[2+]"", ""WHERE""]",[],[],"[""transactions_1k"", ""yearmonth""]","[""amount"", ""consumption"", ""customerid"", ""date"", ""price""]","[""SELECT"", ""AGGREGATE"", ""WHERE"", ""SUBQUERY""]",[],,
bird_1531,debit_card_specializing,moderate,False,retrieval_complete_with_mined_items_semantic_failure,train-mined-v1,positive_score_top_k,"[""qm-90d9b7e8e589"", ""qm-470a902d45f7"", ""qm-2a9cd694690f""]","[{""rank"": 1, ""pattern_id"": ""qm-90d9b7e8e589"", ""support"": 5, ""retrieval_score"": 31.4, ""retrieval_reasons"": [""term:amount"", ""term:top"", ""term:total"", ""cue:aggregate"", ""cue:top_bottom""], ""shape"": [""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""GROUP_BY"", ""ORDER_BY[DESC]"", ""LIMIT""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 2, ""pattern_id"": ""qm-470a902d45f7"", ""support"": 13, ""retrieval_score"": 30.5077, ""retrieval_reasons"": [""term:amount"", ""cue:aggregate"", ""cue:top_bottom""], ""shape"": [""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE"", ""GROUP_BY"", ""ORDER_BY[DESC]"", ""LIMIT""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 3, ""pattern_id"": ""qm-2a9cd694690f"", ""support"": 22, ""retrieval_score"": 29.4727, ""retrieval_reasons"": [""term:customer"", ""cue:aggregate"", ""cue:top_bottom""], ""shape"": [""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""GROUP_BY"", ""ORDER_BY[DESC]"", ""LIMIT""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""transactions_1k"", ""customers"", ""yearmonth"", ""gasstations"", ""products""]",positive-lexical,"[""transactions_1k"", ""customers"", ""yearmonth""]","[{""from_seed"": ""customers"", ""to_seed"": ""yearmonth"", ""path"": [""customers"", ""yearmonth""], ""added_tables"": []}]","[{""seed"": ""customers"", ""neighbour"": ""yearmonth"", ""added"": false}, {""seed"": ""yearmonth"", ""neighbour"": ""customers"", ""added"": false}]",[],{},"[""customers"", ""transactions_1k"", ""yearmonth""]","[""amount"", ""currency"", ""customerid"", ""price""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE"", ""GROUP_BY"", ""ORDER_BY[DESC]"", ""LIMIT"", ""SUBQUERY""]",[],[],"[""customers"", ""transactions_1k""]","[""amount"", ""currency"", ""customerid"", ""price""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""GROUP_BY"", ""ORDER_BY[DESC]"", ""LIMIT""]",[],,
bird_1312,student_club,simple,True,correct,train-mined-v1,positive_score_top_k,"[""qm-2ec339910f9d"", ""qm-eed9e5b8a15d"", ""qm-05f84a9c655c""]","[{""rank"": 1, ""pattern_id"": ""qm-2ec339910f9d"", ""support"": 86, ""retrieval_score"": 0.6, ""retrieval_reasons"": [""term:first"", ""term:full"", ""term:name""], ""shape"": [""SELECT"", ""DISTINCT"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 2, ""pattern_id"": ""qm-eed9e5b8a15d"", ""support"": 414, ""retrieval_score"": 0.4, ""retrieval_reasons"": [""term:full"", ""term:name""], ""shape"": [""SELECT"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 3, ""pattern_id"": ""qm-05f84a9c655c"", ""support"": 189, ""retrieval_score"": 0.4, ""retrieval_reasons"": [""term:full"", ""term:name""], ""shape"": [""SELECT"", ""JOIN[2+]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""member"", ""major"", ""event"", ""attendance"", ""expense"", ""income"", ""zip_code"", ""budget""]",positive-lexical,"[""member"", ""major"", ""event""]","[{""from_seed"": ""member"", ""to_seed"": ""major"", ""path"": [""member"", ""major""], ""added_tables"": []}, {""from_seed"": ""member"", ""to_seed"": ""event"", ""path"": [""member"", ""attendance"", ""event""], ""added_tables"": [""attendance""]}, {""from_seed"": ""major"", ""to_seed"": ""event"", ""path"": [""major"", ""member"", ""attendance"", ""event""], ""added_tables"": []}]","[{""seed"": ""member"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""expense"", ""added"": true}, {""seed"": ""member"", ""neighbour"": ""income"", ""added"": true}, {""seed"": ""member"", ""neighbour"": ""major"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""zip_code"", ""added"": true}, {""seed"": ""major"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""event"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""event"", ""neighbour"": ""budget"", ""added"": true}]",[],{},"[""major"", ""member""]","[""first_name"", ""last_name"", ""link_to_major"", ""major_id"", ""major_name""]","[""SELECT"", ""JOIN[1]"", ""WHERE""]",[],[],"[""major"", ""member""]","[""first_name"", ""last_name"", ""link_to_major"", ""major_id"", ""major_name""]","[""SELECT"", ""JOIN[1]"", ""WHERE""]",[],,
bird_1322,student_club,moderate,False,retrieval_complete_with_mined_items_semantic_failure,train-mined-v1,positive_score_top_k,"[""qm-43152f73815d"", ""qm-a173ff3b9898"", ""qm-97fa540678ff""]","[{""rank"": 1, ""pattern_id"": ""qm-43152f73815d"", ""support"": 34, ""retrieval_score"": 14.4, ""retrieval_reasons"": [""term:id"", ""term:than"", ""cue:aggregate""], ""shape"": [""SELECT"", ""AGGREGATE"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 2, ""pattern_id"": ""qm-a173ff3b9898"", ""support"": 9, ""retrieval_score"": 14.4, ""retrieval_reasons"": [""term:id"", ""term:than"", ""cue:aggregate""], ""shape"": [""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE"", ""SUBQUERY""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 3, ""pattern_id"": ""qm-97fa540678ff"", ""support"": 6, ""retrieval_score"": 14.4, ""retrieval_reasons"": [""term:among"", ""term:than"", ""cue:aggregate""], ""shape"": [""SELECT"", ""DISTINCT"", ""AGGREGATE"", ""JOIN[2+]"", ""WHERE"", ""SUBQUERY""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""event"", ""income"", ""budget"", ""expense"", ""attendance"", ""major"", ""member"", ""zip_code""]",positive-lexical,"[""event"", ""income"", ""budget"", ""expense"", ""attendance"", ""major""]","[{""from_seed"": ""event"", ""to_seed"": ""income"", ""path"": [""event"", ""attendance"", ""member"", ""income""], ""added_tables"": [""member""]}, {""from_seed"": ""event"", ""to_seed"": ""budget"", ""path"": [""event"", ""budget""], ""added_tables"": []}, {""from_seed"": ""event"", ""to_seed"": ""expense"", ""path"": [""event"", ""budget"", ""expense""], ""added_tables"": []}, {""from_seed"": ""income"", ""to_seed"": ""budget"", ""path"": [""income"", ""member"", ""expense"", ""budget""], ""added_tables"": []}, {""from_seed"": ""income"", ""to_seed"": ""expense"", ""path"": [""income"", ""member"", ""expense""], ""added_tables"": []}, {""from_seed"": ""budget"", ""to_seed"": ""expense"", ""path"": [""budget"", ""expense""], ""added_tables"": []}]","[{""seed"": ""event"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""event"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""income"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""expense"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""expense"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""attendance"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""attendance"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""major"", ""neighbour"": ""member"", ""added"": false}]",[],{},"[""attendance"", ""event""]","[""event_id"", ""event_name"", ""link_to_event"", ""type""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE"", ""GROUP_BY"", ""HAVING"", ""SET_OP""]",[],[],"[""attendance"", ""event""]","[""event_id"", ""link_to_event"", ""type""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE"", ""GROUP_BY"", ""HAVING"", ""SUBQUERY""]",[],,
bird_1334,student_club,simple,True,correct,train-mined-v1,positive_score_top_k,"[""qm-2ec339910f9d"", ""qm-eed9e5b8a15d"", ""qm-05f84a9c655c""]","[{""rank"": 1, ""pattern_id"": ""qm-2ec339910f9d"", ""support"": 86, ""retrieval_score"": 0.8, ""retrieval_reasons"": [""term:first"", ""term:full"", ""term:name"", ""term:state""], ""shape"": [""SELECT"", ""DISTINCT"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 2, ""pattern_id"": ""qm-eed9e5b8a15d"", ""support"": 414, ""retrieval_score"": 0.6, ""retrieval_reasons"": [""term:full"", ""term:name"", ""term:state""], ""shape"": [""SELECT"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 3, ""pattern_id"": ""qm-05f84a9c655c"", ""support"": 189, ""retrieval_score"": 0.6, ""retrieval_reasons"": [""term:full"", ""term:name"", ""term:state""], ""shape"": [""SELECT"", ""JOIN[2+]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""member"", ""event"", ""income"", ""attendance"", ""budget"", ""expense"", ""major"", ""zip_code""]",positive-lexical,"[""member"", ""event"", ""income"", ""attendance"", ""budget"", ""expense""]","[{""from_seed"": ""member"", ""to_seed"": ""event"", ""path"": [""member"", ""attendance"", ""event""], ""added_tables"": []}, {""from_seed"": ""member"", ""to_seed"": ""income"", ""path"": [""member"", ""income""], ""added_tables"": []}, {""from_seed"": ""member"", ""to_seed"": ""attendance"", ""path"": [""member"", ""attendance""], ""added_tables"": []}, {""from_seed"": ""event"", ""to_seed"": ""income"", ""path"": [""event"", ""attendance"", ""member"", ""income""], ""added_tables"": []}, {""from_seed"": ""event"", ""to_seed"": ""attendance"", ""path"": [""event"", ""attendance""], ""added_tables"": []}, {""from_seed"": ""income"", ""to_seed"": ""attendance"", ""path"": [""income"", ""member"", ""attendance""], ""added_tables"": []}]","[{""seed"": ""member"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""income"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""major"", ""added"": true}, {""seed"": ""member"", ""neighbour"": ""zip_code"", ""added"": true}, {""seed"": ""event"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""event"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""income"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""attendance"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""attendance"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""expense"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""expense"", ""neighbour"": ""member"", ""added"": false}]",[],{},"[""member"", ""zip_code""]","[""first_name"", ""last_name"", ""state"", ""zip"", ""zip_code""]","[""SELECT"", ""JOIN[1]"", ""WHERE""]",[],[],"[""member"", ""zip_code""]","[""first_name"", ""last_name"", ""state"", ""zip"", ""zip_code""]","[""SELECT"", ""JOIN[1]"", ""WHERE""]",[],,
bird_1338,student_club,moderate,False,retrieval_complete_with_mined_items_semantic_failure,train-mined-v1,positive_score_top_k,"[""qm-dc3af264d3b2"", ""qm-e24d04e15265"", ""qm-947097dd7172""]","[{""rank"": 1, ""pattern_id"": ""qm-dc3af264d3b2"", ""support"": 7, ""retrieval_score"": 6.3429, ""retrieval_reasons"": [""term:name"", ""cue:per_group""], ""shape"": [""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE"", ""GROUP_BY""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 2, ""pattern_id"": ""qm-e24d04e15265"", ""support"": 19, ""retrieval_score"": 6.2421, ""retrieval_reasons"": [""term:each"", ""term:name"", ""cue:per_group""], ""shape"": [""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE"", ""GROUP_BY"", ""HAVING""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 3, ""pattern_id"": ""qm-947097dd7172"", ""support"": 7, ""retrieval_score"": 6.1429, ""retrieval_reasons"": [""cue:per_group""], ""shape"": [""SELECT"", ""JOIN[2+]"", ""WHERE"", ""GROUP_BY""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""expense"", ""event"", ""income"", ""attendance"", ""budget"", ""major"", ""member"", ""zip_code""]",positive-lexical,"[""expense"", ""event"", ""income"", ""attendance"", ""budget"", ""major""]","[{""from_seed"": ""expense"", ""to_seed"": ""event"", ""path"": [""expense"", ""budget"", ""event""], ""added_tables"": []}, {""from_seed"": ""expense"", ""to_seed"": ""income"", ""path"": [""expense"", ""member"", ""income""], ""added_tables"": [""member""]}, {""from_seed"": ""expense"", ""to_seed"": ""attendance"", ""path"": [""expense"", ""member"", ""attendance""], ""added_tables"": []}, {""from_seed"": ""event"", ""to_seed"": ""income"", ""path"": [""event"", ""attendance"", ""member"", ""income""], ""added_tables"": []}, {""from_seed"": ""event"", ""to_seed"": ""attendance"", ""path"": [""event"", ""attendance""], ""added_tables"": []}, {""from_seed"": ""income"", ""to_seed"": ""attendance"", ""path"": [""income"", ""member"", ""attendance""], ""added_tables"": []}]","[{""seed"": ""expense"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""expense"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""event"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""event"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""income"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""attendance"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""attendance"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""major"", ""neighbour"": ""member"", ""added"": false}]",[],{},"[""budget"", ""event"", ""expense""]","[""approved"", ""budget_id"", ""event_date"", ""event_id"", ""event_name"", ""link_to_budget"", ""link_to_event""]","[""SELECT"", ""JOIN[2+]"", ""WHERE""]",[],[],"[""budget"", ""event"", ""expense""]","[""approved"", ""budget_id"", ""event_date"", ""event_id"", ""event_name"", ""expense_description"", ""link_to_budget"", ""link_to_event""]","[""SELECT"", ""JOIN[2+]"", ""WHERE"", ""ORDER_BY[ASC]""]",[],,
bird_1340,student_club,moderate,True,correct,train-mined-v1,positive_score_top_k,"[""qm-4afac1387ef2"", ""qm-a173ff3b9898"", ""qm-cb513ceccfc8""]","[{""rank"": 1, ""pattern_id"": ""qm-4afac1387ef2"", ""support"": 11, ""retrieval_score"": 17.3091, ""retrieval_reasons"": [""term:calculate"", ""term:year"", ""cue:aggregate"", ""cue:time""], ""shape"": [""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 2, ""pattern_id"": ""qm-a173ff3b9898"", ""support"": 9, ""retrieval_score"": 15.9778, ""retrieval_reasons"": [""term:year"", ""cue:aggregate"", ""cue:time""], ""shape"": [""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE"", ""SUBQUERY""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 3, ""pattern_id"": ""qm-cb513ceccfc8"", ""support"": 5, ""retrieval_score"": 15.6, ""retrieval_reasons"": [""cue:aggregate"", ""cue:time""], ""shape"": [""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE"", ""GROUP_BY""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""event"", ""income"", ""budget"", ""expense"", ""attendance"", ""member"", ""major"", ""zip_code""]",positive-lexical,"[""event"", ""income"", ""budget"", ""expense"", ""attendance"", ""member""]","[{""from_seed"": ""event"", ""to_seed"": ""income"", ""path"": [""event"", ""attendance"", ""member"", ""income""], ""added_tables"": []}, {""from_seed"": ""event"", ""to_seed"": ""budget"", ""path"": [""event"", ""budget""], ""added_tables"": []}, {""from_seed"": ""event"", ""to_seed"": ""expense"", ""path"": [""event"", ""budget"", ""expense""], ""added_tables"": []}, {""from_seed"": ""income"", ""to_seed"": ""budget"", ""path"": [""income"", ""member"", ""expense"", ""budget""], ""added_tables"": []}, {""from_seed"": ""income"", ""to_seed"": ""expense"", ""path"": [""income"", ""member"", ""expense""], ""added_tables"": []}, {""from_seed"": ""budget"", ""to_seed"": ""expense"", ""path"": [""budget"", ""expense""], ""added_tables"": []}]","[{""seed"": ""event"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""event"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""income"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""expense"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""expense"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""attendance"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""attendance"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""income"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""major"", ""added"": true}, {""seed"": ""member"", ""neighbour"": ""zip_code"", ""added"": true}]",[],{},"[""budget"", ""event""]","[""event_date"", ""event_id"", ""link_to_event"", ""spent""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""CONDITIONAL""]",[],[],"[""budget"", ""event""]","[""event_date"", ""event_id"", ""link_to_event"", ""spent""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""CONDITIONAL""]",[],,
bird_1344,student_club,simple,True,correct,train-mined-v1,positive_score_top_k,"[""qm-eed9e5b8a15d"", ""qm-6db8b7db3b03"", ""qm-05f84a9c655c""]","[{""rank"": 1, ""pattern_id"": ""qm-eed9e5b8a15d"", ""support"": 414, ""retrieval_score"": 0.4, ""retrieval_reasons"": [""term:date"", ""term:where""], ""shape"": [""SELECT"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 2, ""pattern_id"": ""qm-6db8b7db3b03"", ""support"": 294, ""retrieval_score"": 0.2, ""retrieval_reasons"": [""term:where""], ""shape"": [""SELECT"", ""DISTINCT"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 3, ""pattern_id"": ""qm-05f84a9c655c"", ""support"": 189, ""retrieval_score"": 0.2, ""retrieval_reasons"": [""term:where""], ""shape"": [""SELECT"", ""JOIN[2+]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""income"", ""event"", ""expense"", ""member"", ""attendance"", ""budget"", ""major"", ""zip_code""]",positive-lexical,"[""income"", ""event"", ""expense""]","[{""from_seed"": ""income"", ""to_seed"": ""event"", ""path"": [""income"", ""member"", ""attendance"", ""event""], ""added_tables"": [""member"", ""attendance""]}, {""from_seed"": ""income"", ""to_seed"": ""expense"", ""path"": [""income"", ""member"", ""expense""], ""added_tables"": []}, {""from_seed"": ""event"", ""to_seed"": ""expense"", ""path"": [""event"", ""budget"", ""expense""], ""added_tables"": [""budget""]}]","[{""seed"": ""income"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""event"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""event"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""expense"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""expense"", ""neighbour"": ""member"", ""added"": false}]",[],{},"[""income""]",[],"[""SELECT"", ""WHERE""]",[],[],"[""income""]",[],"[""SELECT"", ""WHERE""]",[],,
bird_1350,student_club,moderate,True,correct,train-mined-v1,positive_score_top_k,"[""qm-eed9e5b8a15d""]","[{""rank"": 1, ""pattern_id"": ""qm-eed9e5b8a15d"", ""support"": 414, ""retrieval_score"": 0.2, ""retrieval_reasons"": [""term:date""], ""shape"": [""SELECT"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""expense"", ""event"", ""budget"", ""income"", ""attendance"", ""member"", ""major"", ""zip_code""]",positive-lexical,"[""expense"", ""event"", ""budget"", ""income"", ""attendance""]","[{""from_seed"": ""expense"", ""to_seed"": ""event"", ""path"": [""expense"", ""budget"", ""event""], ""added_tables"": []}, {""from_seed"": ""expense"", ""to_seed"": ""budget"", ""path"": [""expense"", ""budget""], ""added_tables"": []}, {""from_seed"": ""expense"", ""to_seed"": ""income"", ""path"": [""expense"", ""member"", ""income""], ""added_tables"": [""member""]}, {""from_seed"": ""event"", ""to_seed"": ""budget"", ""path"": [""event"", ""budget""], ""added_tables"": []}, {""from_seed"": ""event"", ""to_seed"": ""income"", ""path"": [""event"", ""attendance"", ""member"", ""income""], ""added_tables"": []}, {""from_seed"": ""budget"", ""to_seed"": ""income"", ""path"": [""budget"", ""expense"", ""member"", ""income""], ""added_tables"": []}]","[{""seed"": ""expense"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""expense"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""event"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""event"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""income"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""attendance"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""attendance"", ""neighbour"": ""member"", ""added"": false}]",[],{},"[""budget"", ""expense""]","[""budget_id"", ""event_status"", ""expense_date"", ""expense_description"", ""link_to_budget""]","[""SELECT"", ""JOIN[1]"", ""WHERE""]",[],[],"[""budget"", ""expense""]","[""budget_id"", ""event_status"", ""expense_date"", ""expense_description"", ""link_to_budget""]","[""SELECT"", ""DISTINCT"", ""JOIN[1]"", ""WHERE""]",[],,
