id,db_id,difficulty,correct,diagnostic,mining_artifact_version,mining_selection_mode,mining_selected_item_ids,mining_selected_items,mining_abstained,schema_artifact_version,schema_selected_tables,schema_seed_mode,schema_seeds,schema_path_expansions,schema_fk_neighbour_expansions,schema_truncated_tables,schema_columns_truncated,gold_tables,gold_columns,gold_shape,gold_detail_table_misses,gold_detail_column_name_misses,final_tables,final_columns,final_shape,final_tables_outside_detailed_context,predicted_sql_parse_error,gold_sql_parse_error
bird_1058,european_football_2,challenging,False,retrieval_complete_mining_abstained_semantic_failure,unknown,,[],[],,e3-f-schema-v4,"[""Player_Attributes"", ""Player"", ""Match"", ""Team_Attributes"", ""Team"", ""Country""]",positive-lexical,"[""Player_Attributes"", ""Player"", ""Match"", ""Team_Attributes""]","[{""from_seed"": ""Player_Attributes"", ""to_seed"": ""Player"", ""path"": [""Player_Attributes"", ""Player""], ""added_tables"": []}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Match"", ""path"": [""Player_Attributes"", ""Player"", ""Match""], ""added_tables"": []}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Team_Attributes"", ""path"": [""Player_Attributes"", ""Player"", ""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": [""Team""]}, {""from_seed"": ""Player"", ""to_seed"": ""Match"", ""path"": [""Player"", ""Match""], ""added_tables"": []}, {""from_seed"": ""Player"", ""to_seed"": ""Team_Attributes"", ""path"": [""Player"", ""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": []}, {""from_seed"": ""Match"", ""to_seed"": ""Team_Attributes"", ""path"": [""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": []}]","[{""seed"": ""Match"", ""neighbour"": ""Country"", ""added"": true}]","[{""table"": ""League"", ""lexical_score"": 0, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}]","{""Player_Attributes"": 26, ""Match"": 99, ""Team_Attributes"": 9}","[""player"", ""player_attributes""]","[""height"", ""player_api_id""]","[""SELECT"", ""AGGREGATE"", ""JOIN[2+]"", ""WHERE"", ""ORDER_BY[DESC]"", ""LIMIT"", ""SUBQUERY"", ""SET_OP""]",[],[],"[""player"", ""player_attributes""]","[""finishing"", ""height"", ""player_api_id"", ""player_name""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE"", ""GROUP_BY"", ""ORDER_BY[ASC/DESC]"", ""LIMIT"", ""SUBQUERY""]",[],,
bird_1076,european_football_2,challenging,True,correct,unknown,,[],[],,e3-f-schema-v4,"[""Player_Attributes"", ""Player"", ""Team_Attributes"", ""Match"", ""Team"", ""Country""]",positive-lexical,"[""Player_Attributes"", ""Player"", ""Team_Attributes"", ""Match""]","[{""from_seed"": ""Player_Attributes"", ""to_seed"": ""Player"", ""path"": [""Player_Attributes"", ""Player""], ""added_tables"": []}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Team_Attributes"", ""path"": [""Player_Attributes"", ""Player"", ""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": [""Team""]}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Match"", ""path"": [""Player_Attributes"", ""Player"", ""Match""], ""added_tables"": []}, {""from_seed"": ""Player"", ""to_seed"": ""Team_Attributes"", ""path"": [""Player"", ""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": []}, {""from_seed"": ""Player"", ""to_seed"": ""Match"", ""path"": [""Player"", ""Match""], ""added_tables"": []}, {""from_seed"": ""Team_Attributes"", ""to_seed"": ""Match"", ""path"": [""Team_Attributes"", ""Team"", ""Match""], ""added_tables"": []}]","[{""seed"": ""Match"", ""neighbour"": ""Country"", ""added"": true}]","[{""table"": ""League"", ""lexical_score"": 2, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}]","{""Player_Attributes"": 26, ""Team_Attributes"": 9, ""Match"": 99}","[""player"", ""player_attributes""]","[""ball_control"", ""id"", ""player_api_id"", ""player_name""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""CONDITIONAL""]",[],[],"[""player"", ""player_attributes""]","[""ball_control"", ""id"", ""player_api_id"", ""player_name""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""CONDITIONAL""]",[],,
bird_1079,european_football_2,simple,True,correct,unknown,,[],[],,e3-f-schema-v4,"[""Player"", ""Match"", ""Player_Attributes"", ""Country""]",positive-lexical,"[""Player"", ""Match"", ""Player_Attributes""]","[{""from_seed"": ""Player"", ""to_seed"": ""Match"", ""path"": [""Player"", ""Match""], ""added_tables"": []}, {""from_seed"": ""Player"", ""to_seed"": ""Player_Attributes"", ""path"": [""Player"", ""Player_Attributes""], ""added_tables"": []}, {""from_seed"": ""Match"", ""to_seed"": ""Player_Attributes"", ""path"": [""Match"", ""Player"", ""Player_Attributes""], ""added_tables"": []}]","[{""seed"": ""Match"", ""neighbour"": ""Country"", ""added"": true}]","[{""table"": ""League"", ""lexical_score"": 0, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}, {""table"": ""Team"", ""lexical_score"": 0, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}, {""table"": ""Team_Attributes"", ""lexical_score"": 0, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}]","{""Match"": 99, ""Player_Attributes"": 26}","[""player""]",[],"[""SELECT"", ""ORDER_BY[DESC]"", ""LIMIT""]",[],[],"[""player""]",[],"[""SELECT"", ""ORDER_BY[DESC]"", ""LIMIT""]",[],,
bird_1088,european_football_2,moderate,True,correct,unknown,,[],[],,e3-f-schema-v4,"[""Match"", ""Player_Attributes"", ""Player"", ""Team_Attributes"", ""Team"", ""Country""]",positive-lexical,"[""Match"", ""Player_Attributes"", ""Player"", ""Team_Attributes""]","[{""from_seed"": ""Match"", ""to_seed"": ""Player_Attributes"", ""path"": [""Match"", ""Player"", ""Player_Attributes""], ""added_tables"": []}, {""from_seed"": ""Match"", ""to_seed"": ""Player"", ""path"": [""Match"", ""Player""], ""added_tables"": []}, {""from_seed"": ""Match"", ""to_seed"": ""Team_Attributes"", ""path"": [""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": [""Team""]}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Player"", ""path"": [""Player_Attributes"", ""Player""], ""added_tables"": []}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Team_Attributes"", ""path"": [""Player_Attributes"", ""Player"", ""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": []}, {""from_seed"": ""Player"", ""to_seed"": ""Team_Attributes"", ""path"": [""Player"", ""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": []}]","[{""seed"": ""Match"", ""neighbour"": ""Country"", ""added"": true}]","[{""table"": ""League"", ""lexical_score"": 1, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}]","{""Match"": 99, ""Player_Attributes"": 26, ""Team_Attributes"": 9}","[""player"", ""player_attributes""]","[""dribbling"", ""player_api_id"", ""player_name"", ""volleys""]","[""SELECT"", ""DISTINCT"", ""JOIN[1]"", ""WHERE""]",[],[],"[""player"", ""player_attributes""]","[""dribbling"", ""player_api_id"", ""player_name"", ""volleys""]","[""SELECT"", ""DISTINCT"", ""JOIN[1]"", ""WHERE""]",[],,
bird_1091,european_football_2,moderate,True,correct,unknown,,[],[],,e3-f-schema-v4,"[""League"", ""Match"", ""Country"", ""Player"", ""Team"", ""Player_Attributes""]",positive-lexical,"[""League"", ""Match"", ""Country"", ""Player""]","[{""from_seed"": ""League"", ""to_seed"": ""Match"", ""path"": [""League"", ""Match""], ""added_tables"": []}, {""from_seed"": ""League"", ""to_seed"": ""Country"", ""path"": [""League"", ""Country""], ""added_tables"": []}, {""from_seed"": ""League"", ""to_seed"": ""Player"", ""path"": [""League"", ""Match"", ""Player""], ""added_tables"": []}, {""from_seed"": ""Match"", ""to_seed"": ""Country"", ""path"": [""Match"", ""Country""], ""added_tables"": []}, {""from_seed"": ""Match"", ""to_seed"": ""Player"", ""path"": [""Match"", ""Player""], ""added_tables"": []}, {""from_seed"": ""Country"", ""to_seed"": ""Player"", ""path"": [""Country"", ""Match"", ""Player""], ""added_tables"": []}]","[{""seed"": ""Match"", ""neighbour"": ""Team"", ""added"": true}, {""seed"": ""Player"", ""neighbour"": ""Player_Attributes"", ""added"": true}]","[{""table"": ""Team_Attributes"", ""lexical_score"": 1, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}]","{""Match"": 99, ""Player_Attributes"": 26}","[""league"", ""match""]","[""date"", ""id"", ""league_id"", ""name""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE""]",[],"[""match.date""]","[""league"", ""match""]","[""date"", ""id"", ""league_id"", ""name""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE""]",[],,
bird_1092,european_football_2,simple,False,detailed_schema_column_miss_or_compact_index_only,unknown,,[],[],,e3-f-schema-v4,"[""Match"", ""League"", ""Country"", ""Player"", ""Team"", ""Player_Attributes""]",positive-lexical,"[""Match"", ""League"", ""Country"", ""Player""]","[{""from_seed"": ""Match"", ""to_seed"": ""League"", ""path"": [""Match"", ""League""], ""added_tables"": []}, {""from_seed"": ""Match"", ""to_seed"": ""Country"", ""path"": [""Match"", ""Country""], ""added_tables"": []}, {""from_seed"": ""Match"", ""to_seed"": ""Player"", ""path"": [""Match"", ""Player""], ""added_tables"": []}, {""from_seed"": ""League"", ""to_seed"": ""Country"", ""path"": [""League"", ""Country""], ""added_tables"": []}, {""from_seed"": ""League"", ""to_seed"": ""Player"", ""path"": [""League"", ""Match"", ""Player""], ""added_tables"": []}, {""from_seed"": ""Country"", ""to_seed"": ""Player"", ""path"": [""Country"", ""Match"", ""Player""], ""added_tables"": []}]","[{""seed"": ""Match"", ""neighbour"": ""Team"", ""added"": true}, {""seed"": ""Player"", ""neighbour"": ""Player_Attributes"", ""added"": true}]","[{""table"": ""Team_Attributes"", ""lexical_score"": 0, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}]","{""Match"": 99, ""Player_Attributes"": 26}","[""league"", ""match""]","[""id"", ""league_id"", ""name"", ""season""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE"", ""GROUP_BY"", ""HAVING"", ""SUBQUERY""]",[],"[""match.season""]","[""league"", ""match""]","[""id"", ""league_id"", ""name"", ""season""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE"", ""GROUP_BY"", ""ORDER_BY[DESC]"", ""LIMIT""]",[],,
bird_1094,european_football_2,challenging,False,retrieval_complete_mining_abstained_semantic_failure,unknown,,[],[],,e3-f-schema-v4,"[""Player_Attributes"", ""Player"", ""Country"", ""League"", ""Match""]",positive-lexical,"[""Player_Attributes"", ""Player"", ""Country"", ""League""]","[{""from_seed"": ""Player_Attributes"", ""to_seed"": ""Player"", ""path"": [""Player_Attributes"", ""Player""], ""added_tables"": []}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Country"", ""path"": [""Player_Attributes"", ""Player"", ""Match"", ""Country""], ""added_tables"": [""Match""]}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""League"", ""path"": [""Player_Attributes"", ""Player"", ""Match"", ""League""], ""added_tables"": []}, {""from_seed"": ""Player"", ""to_seed"": ""Country"", ""path"": [""Player"", ""Match"", ""Country""], ""added_tables"": []}, {""from_seed"": ""Player"", ""to_seed"": ""League"", ""path"": [""Player"", ""Match"", ""League""], ""added_tables"": []}, {""from_seed"": ""Country"", ""to_seed"": ""League"", ""path"": [""Country"", ""League""], ""added_tables"": []}]",[],"[{""table"": ""Team"", ""lexical_score"": 1, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}, {""table"": ""Team_Attributes"", ""lexical_score"": 1, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}]","{""Player_Attributes"": 26, ""Match"": 99}","[""player"", ""player_attributes""]","[""overall_rating"", ""player_api_id"", ""player_name""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""CONDITIONAL""]",[],[],"[""player"", ""player_attributes""]","[""date"", ""id"", ""overall_rating"", ""player_api_id"", ""player_name""]","[""SELECT"", ""JOIN[2+]"", ""WHERE"", ""ORDER_BY[DESC]"", ""LIMIT"", ""SUBQUERY""]",[],,
bird_1103,european_football_2,moderate,True,correct,unknown,,[],[],,e3-f-schema-v4,"[""Player_Attributes"", ""Player"", ""Match"", ""Team_Attributes"", ""Team"", ""Country""]",positive-lexical,"[""Player_Attributes"", ""Player"", ""Match"", ""Team_Attributes""]","[{""from_seed"": ""Player_Attributes"", ""to_seed"": ""Player"", ""path"": [""Player_Attributes"", ""Player""], ""added_tables"": []}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Match"", ""path"": [""Player_Attributes"", ""Player"", ""Match""], ""added_tables"": []}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Team_Attributes"", ""path"": [""Player_Attributes"", ""Player"", ""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": [""Team""]}, {""from_seed"": ""Player"", ""to_seed"": ""Match"", ""path"": [""Player"", ""Match""], ""added_tables"": []}, {""from_seed"": ""Player"", ""to_seed"": ""Team_Attributes"", ""path"": [""Player"", ""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": []}, {""from_seed"": ""Match"", ""to_seed"": ""Team_Attributes"", ""path"": [""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": []}]","[{""seed"": ""Match"", ""neighbour"": ""Country"", ""added"": true}]","[{""table"": ""League"", ""lexical_score"": 1, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}]","{""Player_Attributes"": 26, ""Match"": 99, ""Team_Attributes"": 9}","[""player"", ""player_attributes""]","[""date"", ""overall_rating"", ""player_api_id"", ""player_name""]","[""SELECT"", ""JOIN[1]"", ""WHERE""]",[],[],"[""player"", ""player_attributes""]","[""date"", ""overall_rating"", ""player_api_id"", ""player_name""]","[""SELECT"", ""JOIN[1]"", ""WHERE""]",[],,
bird_1107,european_football_2,moderate,False,detailed_schema_column_miss_or_compact_index_only,unknown,,[],[],,e3-f-schema-v4,"[""Player_Attributes"", ""Match"", ""Team_Attributes"", ""Player"", ""Team"", ""Country""]",positive-lexical,"[""Player_Attributes"", ""Match"", ""Team_Attributes"", ""Player""]","[{""from_seed"": ""Player_Attributes"", ""to_seed"": ""Match"", ""path"": [""Player_Attributes"", ""Player"", ""Match""], ""added_tables"": []}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Team_Attributes"", ""path"": [""Player_Attributes"", ""Player"", ""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": [""Team""]}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Player"", ""path"": [""Player_Attributes"", ""Player""], ""added_tables"": []}, {""from_seed"": ""Match"", ""to_seed"": ""Team_Attributes"", ""path"": [""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": []}, {""from_seed"": ""Match"", ""to_seed"": ""Player"", ""path"": [""Match"", ""Player""], ""added_tables"": []}, {""from_seed"": ""Team_Attributes"", ""to_seed"": ""Player"", ""path"": [""Team_Attributes"", ""Team"", ""Match"", ""Player""], ""added_tables"": []}]","[{""seed"": ""Match"", ""neighbour"": ""Country"", ""added"": true}]","[{""table"": ""League"", ""lexical_score"": 1, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}]","{""Player_Attributes"": 26, ""Match"": 99, ""Team_Attributes"": 9}","[""player"", ""player_attributes""]","[""crossing"", ""date"", ""player_fifa_api_id"", ""player_name""]","[""SELECT"", ""JOIN[1]"", ""WHERE"", ""ORDER_BY[DESC]"", ""LIMIT"", ""SUBQUERY""]",[],"[""player_attributes.date""]","[""player"", ""player_attributes""]","[""crossing"", ""date"", ""player_api_id"", ""player_name""]","[""SELECT"", ""AGGREGATE"", ""JOIN[2+]"", ""WHERE"", ""ORDER_BY[ASC]"", ""LIMIT"", ""SUBQUERY""]",[],,
bird_1113,european_football_2,moderate,True,correct,unknown,,[],[],,e3-f-schema-v4,"[""Team_Attributes"", ""Player_Attributes"", ""Match"", ""Team"", ""Player"", ""Country""]",positive-lexical,"[""Team_Attributes"", ""Player_Attributes"", ""Match"", ""Team""]","[{""from_seed"": ""Team_Attributes"", ""to_seed"": ""Player_Attributes"", ""path"": [""Team_Attributes"", ""Team"", ""Match"", ""Player"", ""Player_Attributes""], ""added_tables"": [""Player""]}, {""from_seed"": ""Team_Attributes"", ""to_seed"": ""Match"", ""path"": [""Team_Attributes"", ""Team"", ""Match""], ""added_tables"": []}, {""from_seed"": ""Team_Attributes"", ""to_seed"": ""Team"", ""path"": [""Team_Attributes"", ""Team""], ""added_tables"": []}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Match"", ""path"": [""Player_Attributes"", ""Player"", ""Match""], ""added_tables"": []}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Team"", ""path"": [""Player_Attributes"", ""Player"", ""Match"", ""Team""], ""added_tables"": []}, {""from_seed"": ""Match"", ""to_seed"": ""Team"", ""path"": [""Match"", ""Team""], ""added_tables"": []}]","[{""seed"": ""Match"", ""neighbour"": ""Country"", ""added"": true}]","[{""table"": ""League"", ""lexical_score"": 1, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}]","{""Team_Attributes"": 9, ""Player_Attributes"": 26, ""Match"": 99}","[""team"", ""team_attributes""]","[""date"", ""defenceaggressionclass"", ""team_api_id"", ""team_long_name""]","[""SELECT"", ""JOIN[1]"", ""WHERE""]",[],[],"[""team"", ""team_attributes""]","[""date"", ""defenceaggressionclass"", ""team_api_id"", ""team_long_name""]","[""SELECT"", ""JOIN[1]"", ""WHERE""]",[],,
bird_1114,european_football_2,challenging,True,correct,unknown,,[],[],,e3-f-schema-v4,"[""Player_Attributes"", ""Match"", ""Team_Attributes"", ""Player"", ""Team"", ""Country""]",positive-lexical,"[""Player_Attributes"", ""Match"", ""Team_Attributes"", ""Player""]","[{""from_seed"": ""Player_Attributes"", ""to_seed"": ""Match"", ""path"": [""Player_Attributes"", ""Player"", ""Match""], ""added_tables"": []}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Team_Attributes"", ""path"": [""Player_Attributes"", ""Player"", ""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": [""Team""]}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Player"", ""path"": [""Player_Attributes"", ""Player""], ""added_tables"": []}, {""from_seed"": ""Match"", ""to_seed"": ""Team_Attributes"", ""path"": [""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": []}, {""from_seed"": ""Match"", ""to_seed"": ""Player"", ""path"": [""Match"", ""Player""], ""added_tables"": []}, {""from_seed"": ""Team_Attributes"", ""to_seed"": ""Player"", ""path"": [""Team_Attributes"", ""Team"", ""Match"", ""Player""], ""added_tables"": []}]","[{""seed"": ""Match"", ""neighbour"": ""Country"", ""added"": true}]","[{""table"": ""League"", ""lexical_score"": 1, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}]","{""Player_Attributes"": 26, ""Match"": 99, ""Team_Attributes"": 9}","[""player"", ""player_attributes""]","[""date"", ""id"", ""overall_rating"", ""player_fifa_api_id"", ""player_name""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE""]",[],[],"[""player"", ""player_attributes""]","[""date"", ""overall_rating"", ""player_api_id"", ""player_name""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE""]",[],,
bird_1134,european_football_2,simple,True,correct,unknown,,[],[],,e3-f-schema-v4,"[""Player_Attributes"", ""Match"", ""Team_Attributes"", ""Player"", ""Team"", ""Country""]",positive-lexical,"[""Player_Attributes"", ""Match"", ""Team_Attributes"", ""Player""]","[{""from_seed"": ""Player_Attributes"", ""to_seed"": ""Match"", ""path"": [""Player_Attributes"", ""Player"", ""Match""], ""added_tables"": []}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Team_Attributes"", ""path"": [""Player_Attributes"", ""Player"", ""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": [""Team""]}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Player"", ""path"": [""Player_Attributes"", ""Player""], ""added_tables"": []}, {""from_seed"": ""Match"", ""to_seed"": ""Team_Attributes"", ""path"": [""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": []}, {""from_seed"": ""Match"", ""to_seed"": ""Player"", ""path"": [""Match"", ""Player""], ""added_tables"": []}, {""from_seed"": ""Team_Attributes"", ""to_seed"": ""Player"", ""path"": [""Team_Attributes"", ""Team"", ""Match"", ""Player""], ""added_tables"": []}]","[{""seed"": ""Match"", ""neighbour"": ""Country"", ""added"": true}]","[{""table"": ""League"", ""lexical_score"": 1, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}]","{""Player_Attributes"": 26, ""Match"": 99, ""Team_Attributes"": 9}","[""player_attributes""]","[""id"", ""jumping""]","[""SELECT"", ""AGGREGATE"", ""CONDITIONAL""]",[],[],"[""player_attributes""]",[],"[""SELECT"", ""WHERE"", ""SUBQUERY""]",[],,
bird_1135,european_football_2,moderate,False,retrieval_complete_mining_abstained_semantic_failure,unknown,,[],[],,e3-f-schema-v4,"[""Player_Attributes"", ""Match"", ""Player"", ""Country""]",positive-lexical,"[""Player_Attributes"", ""Match"", ""Player""]","[{""from_seed"": ""Player_Attributes"", ""to_seed"": ""Match"", ""path"": [""Player_Attributes"", ""Player"", ""Match""], ""added_tables"": []}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Player"", ""path"": [""Player_Attributes"", ""Player""], ""added_tables"": []}, {""from_seed"": ""Match"", ""to_seed"": ""Player"", ""path"": [""Match"", ""Player""], ""added_tables"": []}]","[{""seed"": ""Match"", ""neighbour"": ""Country"", ""added"": true}]","[{""table"": ""League"", ""lexical_score"": 0, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}, {""table"": ""Team"", ""lexical_score"": 0, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}, {""table"": ""Team_Attributes"", ""lexical_score"": 0, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}]","{""Player_Attributes"": 26, ""Match"": 99}","[""player_attributes""]",[],"[""SELECT"", ""WHERE"", ""ORDER_BY[ASC]"", ""LIMIT""]",[],[],"[""player_attributes""]",[],"[""SELECT"", ""DISTINCT"", ""AGGREGATE"", ""WHERE"", ""ORDER_BY[ASC]"", ""LIMIT"", ""SUBQUERY""]",[],,
bird_1139,european_football_2,challenging,True,correct,unknown,,[],[],,e3-f-schema-v4,"[""Match"", ""Player_Attributes"", ""Team_Attributes"", ""League"", ""Player"", ""Team"", ""Country""]",positive-lexical,"[""Match"", ""Player_Attributes"", ""Team_Attributes"", ""League""]","[{""from_seed"": ""Match"", ""to_seed"": ""Player_Attributes"", ""path"": [""Match"", ""Player"", ""Player_Attributes""], ""added_tables"": [""Player""]}, {""from_seed"": ""Match"", ""to_seed"": ""Team_Attributes"", ""path"": [""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": [""Team""]}, {""from_seed"": ""Match"", ""to_seed"": ""League"", ""path"": [""Match"", ""League""], ""added_tables"": []}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Team_Attributes"", ""path"": [""Player_Attributes"", ""Player"", ""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": []}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""League"", ""path"": [""Player_Attributes"", ""Player"", ""Match"", ""League""], ""added_tables"": []}, {""from_seed"": ""Team_Attributes"", ""to_seed"": ""League"", ""path"": [""Team_Attributes"", ""Team"", ""Match"", ""League""], ""added_tables"": []}]","[{""seed"": ""Match"", ""neighbour"": ""Country"", ""added"": true}]",[],"{""Match"": 99, ""Player_Attributes"": 26, ""Team_Attributes"": 9}","[""league"", ""match""]","[""away_team_goal"", ""date"", ""home_team_goal"", ""id"", ""league_id"", ""name""]","[""SELECT"", ""JOIN[1]"", ""WHERE""]",[],"[""match.away_team_goal"", ""match.date"", ""match.home_team_goal""]","[""league"", ""match""]","[""date"", ""id"", ""league_id"", ""name""]","[""SELECT"", ""JOIN[1]"", ""WHERE""]",[],,
bird_1144,european_football_2,simple,False,retrieval_complete_mining_abstained_semantic_failure,unknown,,[],[],,e3-f-schema-v4,"[""Player_Attributes"", ""Player"", ""Match"", ""Team_Attributes"", ""Team"", ""Country""]",positive-lexical,"[""Player_Attributes"", ""Player"", ""Match"", ""Team_Attributes""]","[{""from_seed"": ""Player_Attributes"", ""to_seed"": ""Player"", ""path"": [""Player_Attributes"", ""Player""], ""added_tables"": []}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Match"", ""path"": [""Player_Attributes"", ""Player"", ""Match""], ""added_tables"": []}, {""from_seed"": ""Player_Attributes"", ""to_seed"": ""Team_Attributes"", ""path"": [""Player_Attributes"", ""Player"", ""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": [""Team""]}, {""from_seed"": ""Player"", ""to_seed"": ""Match"", ""path"": [""Player"", ""Match""], ""added_tables"": []}, {""from_seed"": ""Player"", ""to_seed"": ""Team_Attributes"", ""path"": [""Player"", ""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": []}, {""from_seed"": ""Match"", ""to_seed"": ""Team_Attributes"", ""path"": [""Match"", ""Team"", ""Team_Attributes""], ""added_tables"": []}]","[{""seed"": ""Match"", ""neighbour"": ""Country"", ""added"": true}]","[{""table"": ""League"", ""lexical_score"": 0, ""selection_reasons"": [], ""truncation_reason"": ""not_reached_before_max_tables_budget""}]","{""Player_Attributes"": 26, ""Match"": 99, ""Team_Attributes"": 9}","[""player"", ""player_attributes""]",[],"[""SELECT"", ""WHERE"", ""ORDER_BY[DESC]"", ""LIMIT"", ""SUBQUERY""]",[],[],"[""player"", ""player_attributes""]","[""curve"", ""date"", ""finishing"", ""player_api_id"", ""weight""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE"", ""ORDER_BY[DESC]"", ""LIMIT"", ""SUBQUERY""]",[],,
