run_id,id,db_id,difficulty,retrieval_diagnostic,execution_count,first_nonmatching_execution_turn,first_correct_execution_turn,ever_executed_gold_matching_result,recovery_transition_count,regression_transition_count,last_execution_state,final_matches_last_executed_sql,terminal_transition,earliest_observable_problem_stage,earliest_observable_problem_turn,onset_confidence,query_plan_initial_valid,query_plan_invalid_initial_count,query_plan_revision_count,query_plan_invalid_revision_count,query_plan_adherence_pass_count,query_plan_adherence_fail_count,primary_trace_class,primary_trace_subcategory,semantic_error_class,semantic_subcategory
20260714T090249Z-4d55cdb8,bird_1399,student_club,moderate,retrieval_complete_mining_abstained_semantic_failure,2,3,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,3,medium_candidate_may_be_exploratory,false,0,0,0,0,0,OUTPUT_CONTRACT,yes_no_vs_row_output_mismatch,OUTPUT_CONTRACT,yes_no_vs_row_output_mismatch
20260714T090249Z-4d55cdb8,bird_1427,student_club,moderate,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,OUTPUT_CONTRACT,output_column_count_mismatch
20260714T090249Z-4d55cdb8,bird_1166,thrombosis_prediction,simple,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch
20260714T090249Z-4d55cdb8,bird_1168,thrombosis_prediction,challenging,retrieval_complete_mining_abstained_semantic_failure,3,2,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,2,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,OUTPUT_CONTRACT,output_column_count_mismatch
20260714T090249Z-4d55cdb8,bird_1175,thrombosis_prediction,moderate,retrieval_complete_mining_abstained_semantic_failure,2,2,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,2,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_1179,thrombosis_prediction,moderate,retrieval_complete_mining_abstained_semantic_failure,2,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,OUTPUT_CONTRACT,output_column_count_mismatch
20260714T090249Z-4d55cdb8,bird_1205,thrombosis_prediction,moderate,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,OUTPUT_CONTRACT,yes_no_vs_row_output_mismatch
20260714T090249Z-4d55cdb8,bird_1225,thrombosis_prediction,moderate,retrieval_complete_mining_abstained_semantic_failure,0,,,false,0,0,none,false,final_without_execution,direct_final_without_execution,2,high,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_changed_after_unparseable_observation,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch
20260714T090249Z-4d55cdb8,bird_1235,thrombosis_prediction,moderate,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch
20260714T090249Z-4d55cdb8,bird_1239,thrombosis_prediction,challenging,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,true,final_same_as_last_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch
20260714T090249Z-4d55cdb8,bird_1241,thrombosis_prediction,challenging,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,OUTPUT_CONTRACT,output_column_count_mismatch
20260714T090249Z-4d55cdb8,bird_1242,thrombosis_prediction,challenging,retrieval_complete_mining_abstained_semantic_failure,1,2,,false,0,0,nonmatching,true,final_same_as_last_execution,first_nonmatching_execution,2,medium_candidate_may_be_exploratory,false,0,0,0,0,0,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch
20260714T090249Z-4d55cdb8,bird_1243,thrombosis_prediction,challenging,retrieval_complete_mining_abstained_semantic_failure,0,,,false,0,0,none,false,final_without_execution,direct_final_without_execution,1,high,false,0,0,0,0,0,TOOL_ERROR,unparseable_execution_observation,TOOL_ERROR,unparseable_execution_observation
20260714T090249Z-4d55cdb8,bird_1247,thrombosis_prediction,challenging,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch
20260714T090249Z-4d55cdb8,bird_1251,thrombosis_prediction,simple,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,SCHEMA_LINKING,table_or_join_path_mismatch
20260714T090249Z-4d55cdb8,bird_1252,thrombosis_prediction,moderate,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,true,final_same_as_last_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,SCHEMA_LINKING,table_or_join_path_mismatch,SCHEMA_LINKING,table_or_join_path_mismatch
20260714T090249Z-4d55cdb8,bird_1254,thrombosis_prediction,moderate,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch
20260714T090249Z-4d55cdb8,bird_1265,thrombosis_prediction,moderate,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch
20260714T090249Z-4d55cdb8,bird_1267,thrombosis_prediction,moderate,retrieval_complete_mining_abstained_semantic_failure,1,2,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,2,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch
20260714T090249Z-4d55cdb8,bird_1029,european_football_2,moderate,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,OUTPUT_CONTRACT,output_column_count_mismatch
20260714T090249Z-4d55cdb8,bird_1031,european_football_2,challenging,retrieval_complete_mining_abstained_semantic_failure,0,,,false,0,0,none,false,final_without_execution,direct_final_without_execution,2,high,false,0,0,0,0,0,UNVERIFIED_FINAL,final_without_db_execution,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_1058,european_football_2,challenging,retrieval_complete_mining_abstained_semantic_failure,2,1,,false,0,0,nonmatching,true,final_same_as_last_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_1092,european_football_2,simple,detailed_schema_column_miss_or_compact_index_only,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,retrieval_context_risk,0,medium_risk_not_proven_causal,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_1094,european_football_2,challenging,retrieval_complete_mining_abstained_semantic_failure,1,2,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,2,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_1107,european_football_2,moderate,detailed_schema_column_miss_or_compact_index_only,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,retrieval_context_risk,0,medium_risk_not_proven_causal,false,0,0,0,0,0,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_1135,european_football_2,moderate,retrieval_complete_mining_abstained_semantic_failure,0,,,false,0,0,none,false,final_without_execution,direct_final_without_execution,2,high,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_changed_after_unparseable_observation,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_1144,european_football_2,simple,retrieval_complete_mining_abstained_semantic_failure,2,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,OUTPUT_CONTRACT,output_column_count_mismatch
20260714T090249Z-4d55cdb8,bird_847,formula_1,simple,retrieval_complete_mining_abstained_semantic_failure,1,2,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,2,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_865,formula_1,moderate,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,OUTPUT_CONTRACT,output_column_count_mismatch
20260714T090249Z-4d55cdb8,bird_879,formula_1,moderate,retrieval_complete_mining_abstained_semantic_failure,0,,,false,0,0,none,false,final_without_execution,direct_final_without_execution,2,high,false,0,0,0,0,0,UNVERIFIED_FINAL,final_without_db_execution,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_896,formula_1,challenging,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_897,formula_1,moderate,retrieval_complete_mining_abstained_semantic_failure,2,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,OUTPUT_CONTRACT,output_column_count_mismatch
20260714T090249Z-4d55cdb8,bird_902,formula_1,simple,retrieval_complete_mining_abstained_semantic_failure,2,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,SCHEMA_LINKING,table_or_join_path_mismatch
20260714T090249Z-4d55cdb8,bird_906,formula_1,moderate,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_928,formula_1,moderate,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,OUTPUT_CONTRACT,output_column_count_mismatch
20260714T090249Z-4d55cdb8,bird_930,formula_1,simple,retrieval_complete_mining_abstained_semantic_failure,2,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_937,formula_1,simple,detailed_schema_column_miss_or_compact_index_only,2,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,retrieval_context_risk,0,medium_risk_not_proven_causal,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch
20260714T090249Z-4d55cdb8,bird_944,formula_1,challenging,retrieval_complete_mining_abstained_semantic_failure,5,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_951,formula_1,simple,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_955,formula_1,challenging,retrieval_complete_mining_abstained_semantic_failure,2,2,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,2,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_959,formula_1,simple,retrieval_complete_mining_abstained_semantic_failure,4,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_963,formula_1,moderate,retrieval_complete_mining_abstained_semantic_failure,1,2,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,2,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch
20260714T090249Z-4d55cdb8,bird_967,formula_1,simple,retrieval_complete_mining_abstained_semantic_failure,1,2,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,2,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,OUTPUT_CONTRACT,output_column_count_mismatch
20260714T090249Z-4d55cdb8,bird_1011,formula_1,challenging,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,OUTPUT_CONTRACT,output_column_count_mismatch
20260714T090249Z-4d55cdb8,bird_1014,formula_1,challenging,detailed_schema_table_miss,0,,,false,0,0,none,false,final_without_execution,retrieval_context_risk,0,medium_risk_not_proven_causal,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_changed_after_unparseable_observation,OUTPUT_CONTRACT,output_column_count_mismatch
20260714T090249Z-4d55cdb8,bird_728,superhero,moderate,retrieval_complete_mining_abstained_semantic_failure,1,2,,false,0,0,nonmatching,true,final_same_as_last_execution,first_nonmatching_execution,2,medium_candidate_may_be_exploratory,false,0,0,0,0,0,OUTPUT_CONTRACT,output_column_count_mismatch,OUTPUT_CONTRACT,output_column_count_mismatch
20260714T090249Z-4d55cdb8,bird_751,superhero,moderate,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,true,final_same_as_last_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch
20260714T090249Z-4d55cdb8,bird_533,codebase_community,simple,retrieval_complete_mining_abstained_semantic_failure,2,1,,false,0,0,nonmatching,true,final_same_as_last_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch
20260714T090249Z-4d55cdb8,bird_584,codebase_community,moderate,retrieval_complete_mining_abstained_semantic_failure,3,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,SCHEMA_LINKING,table_or_join_path_mismatch
20260714T090249Z-4d55cdb8,bird_586,codebase_community,challenging,retrieval_complete_mining_abstained_semantic_failure,3,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,OUTPUT_CONTRACT,output_column_count_mismatch
20260714T090249Z-4d55cdb8,bird_587,codebase_community,moderate,retrieval_complete_mining_abstained_semantic_failure,1,2,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,2,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_595,codebase_community,moderate,retrieval_complete_mining_abstained_semantic_failure,3,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch
20260714T090249Z-4d55cdb8,bird_604,codebase_community,moderate,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_637,codebase_community,moderate,retrieval_complete_mining_abstained_semantic_failure,3,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,SCHEMA_LINKING,table_or_join_path_mismatch
20260714T090249Z-4d55cdb8,bird_639,codebase_community,challenging,retrieval_complete_mining_abstained_semantic_failure,1,2,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,2,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_640,codebase_community,moderate,retrieval_complete_mining_abstained_semantic_failure,1,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,SCHEMA_LINKING,table_or_join_path_mismatch
20260714T090249Z-4d55cdb8,bird_671,codebase_community,simple,retrieval_complete_mining_abstained_semantic_failure,0,,,false,0,0,none,false,final_without_execution,direct_final_without_execution,1,high,false,0,0,0,0,0,UNVERIFIED_FINAL,final_without_db_execution,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
20260714T090249Z-4d55cdb8,bird_672,codebase_community,moderate,retrieval_complete_mining_abstained_semantic_failure,2,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch
20260714T090249Z-4d55cdb8,bird_682,codebase_community,moderate,retrieval_complete_mining_abstained_semantic_failure,2,1,,false,0,0,nonmatching,false,unverified_rewrite_after_nonmatching_execution,first_nonmatching_execution,1,medium_candidate_may_be_exploratory,false,0,0,0,0,0,UNVERIFIED_FINAL,final_sql_rewritten_after_incorrect_observation,AGGREGATION_REASONING,aggregation_or_grouping_mismatch
